# intraday sessions v1 — one row per complete regular session; the rules, the null and trial 3 run from this file anywhere
# {"symbol": "SPY", "timeframe": "1m", "provenance": {"source": "alpaca", "fetched_at": "2026-09-03T18:45:53+00:00", "adjusted": null, "path": "/Users/danielalba/Desktop/ca/tools/market/bars/SPY-1m.csv"}, "skipped": {"202 bars": 1, "185 bars": 1, "300 bars": 1, "233 bars": 1, "214 bars": 1, "206 bars": 1, "212 bars": 1, "207 bars": 1, "204 bars": 2, "47 bars": 1, "215 bars": 1, "213 bars": 2}, "sessions": 1518, "measured_by": "intraday.measure v1", "exported_at": "2026-09-04T02:44:31+00:00"}
date,r_first30,r_open_to_1530,open_1530,last_print,fill_slipped,exit_time
2021-09-22,0.0015134143545056933,0.006684246732400645,439.05,437.85,0,15:59
2021-09-23,0.005422796207453118,0.009003888042563801,443.71,443.1,0,15:59
2021-09-24,0.004984706015633833,0.006128922623767963,444.12,443.89,0,15:59
2021-09-27,0.0006325825181303646,0.0013555339674220512,443.21,442.66,0,15:59
2021-09-28,-0.0032992036405005143,-0.01064846416382259,434.7,433.63,0,15:59
2021-09-29,0.0021945950914605827,0.0023209853846861694,436.13,434.35,0,15:59
2021-09-30,-0.0002752735530934247,-0.008281146055559407,432.28,429.06,0,15:59
2021-10-01,-0.0035961208296597658,0.008932300125284343,434.85,434.24,0,15:59
2021-10-04,-0.00019630484988453212,-0.012378752886836097,427.64,428.51,0,15:59
2021-10-05,0.002301201738685865,0.00999511866297853,434.43,432.99,0,15:59
2021-10-06,-0.0009551543389633155,0.010856144437973336,433.79,434.9,0,15:59
2021-10-07,0.005224016789852959,0.002897162149831045,439.595,438.53,0,15:59
2021-10-08,-0.002389132858540588,-0.0014334797151243084,438.83,437.77,0,15:59
2021-10-11,0.004998284341759085,-0.0028136795150405236,435.875,434.66,0,15:59
2021-10-12,-0.0033283599219556814,-0.0033283599219556814,434.14,433.65,0,15:59
2021-10-13,-0.0036113539126834127,-0.000644063118185656,434.51,435.17,0,15:59
2021-10-14,0.0009678227404186224,0.006808917632591838,442.12,442.5,0,15:59
2021-10-15,0.0007304601899196239,0.0020228128336234885,445.79,445.84,0,15:59
2021-10-18,0.0029280598225143173,0.006959772962745969,447.05,447.21,0,15:59
2021-10-19,-0.0006460092223385949,0.003319150832015172,450.35,450.7,0,15:59
2021-10-20,0.0011527633066572562,0.0020838413620341,452.0,452.39,0,15:59
2021-10-21,0.00044275214734779134,0.003232090675639787,453.29,453.55,0,15:59
2021-10-22,0.0016331575114210128,-0.00033104544150430737,452.98,453.09,0,15:59
2021-10-25,-0.0014089157952669185,0.0025536598789213105,455.385,455.49,0,15:59
2021-10-26,0.00043744531933498365,-0.0009186351706037543,456.755,455.95,0,15:59
2021-10-27,0.001270703706949483,-0.0024318639908860185,455.325,453.89,0,15:59
2021-10-28,0.0028320526893523823,0.003732162458836452,457.225,458.17,0,15:59
2021-10-29,0.002786004168037648,0.004519030382801326,457.89,459.14,0,15:59
2021-11-01,-0.002259199721944549,-0.002063692053699384,459.37,460.07,0,15:59
2021-11-02,0.0019553740195972225,0.003345862211310724,461.8,461.87,0,15:59
2021-11-03,0.0004335385415763504,0.006307985779935965,464.25,464.735,0,15:59
2021-11-04,0.0021058060079934826,0.0012033177188535138,466.07,466.87,0,15:59
2021-11-05,0.0020669522043939015,-0.0021308785612308423,468.29,468.56,0,15:59
2021-11-08,-0.0007025013304948757,-0.0015114422565193353,469.08,468.95,0,15:59
2021-11-09,-0.005622524172594567,-0.0058142011330238885,466.81,467.37,0,15:59
2021-11-10,0.0032434057908754532,-0.0037803935045965797,463.83,463.69,0,15:59
2021-11-11,-0.0005158738688391118,-0.0020849902198912806,464.27,463.85,0,15:59
2021-11-12,-0.001880992304054363,0.004471387419923367,467.3,467.31,0,15:59
2021-11-15,-0.0002773688365443894,-0.0027310162367448765,467.4,467.42,0,15:59
2021-11-16,0.0025893430344532398,0.005146586775090833,469.65,469.23,0,15:59
2021-11-17,-0.0030595710204255333,-0.0011300157775787634,468.39,468.15,0,15:59
2021-11-18,-0.0017260116345969578,0.0009588953525538901,469.7,469.68,0,15:59
2021-11-19,0.0012457675844885774,-0.0007453310334546437,469.21,469.0,0,15:59
2021-11-22,0.0037164458036018644,0.0010618416581720247,471.32,467.45,0,15:59
2021-11-23,0.0029002568493150527,-2.1404109589062692e-05,467.21,468.27,0,15:59
2021-11-24,0.00034323715542217137,0.006864743108441651,469.34,469.39,0,15:59
2021-11-29,-0.0012713599241492846,0.0038248540090934924,465.745,464.64,0,15:59
2021-11-30,0.0009523603385208634,-0.012056016103547562,456.45,456.17,0,15:59
2021-12-01,-0.00034659041677487235,-0.016679663807295686,453.77,450.44,0,15:59
2021-12-02,0.011518487283057377,0.01538017666119229,457.5,457.32,0,15:59
2021-12-03,-0.00853695718454639,-0.017640141121128994,451.1,453.43,0,15:59
2021-12-06,0.0005261657860697877,0.006357836581676324,459.0,458.84,0,15:59
2021-12-07,0.006093753364484034,0.006158351456686972,467.31,468.29,0,15:59
2021-12-08,-0.001130859666716555,0.0017282949623402821,469.445,469.53,0,15:59
2021-12-09,0.00038450857667737814,-0.0027342832119282567,466.76,466.37,0,15:59
2021-12-10,-0.0018754528792465086,0.0005008311666168108,469.455,470.69,0,15:59
2021-12-13,-0.0034443901090723816,-0.005209108498288373,467.865,466.69,0,15:59
2021-12-14,0.0031747402976050054,0.001911323240394891,463.87,463.38,0,15:59
2021-12-15,-0.003840510917407558,0.013010270130318302,469.51,470.58,0,15:59
2021-12-16,-0.00366083331569933,-0.011448039443891833,467.165,466.51,0,15:59
2021-12-17,-0.0026644715464766433,0.00034659792474500684,461.79,459.85,0,15:59
2021-12-20,-0.0006822032965824176,-6.601967386288266e-05,454.35,455.09,0,15:59
2021-12-21,-0.0027467137531881347,0.007934950842543476,462.28,463.06,0,15:59
2021-12-22,0.0015130228034152537,0.008364854641737862,466.495,467.7,0,15:59
2021-12-23,0.0031573333333334563,0.005717333333333352,471.44,470.59,0,15:59
2021-12-27,0.0022665649889848094,0.008875614302660484,476.285,477.31,0,15:59
2021-12-28,0.0022607385079125297,-0.0015071590052750938,477.005,476.885,0,15:59
2021-12-29,0.0012998721093568921,0.0019812566828101286,477.94,477.48,0,15:59
2021-12-30,0.00039744796569385343,-0.0010040790712269043,477.57,476.18,0,15:59
2021-12-31,6.307158625040721e-05,0.0016819089666773035,476.45,474.9,0,15:59
2022-01-03,-0.0028972119583473566,0.0022778804165266564,477.42,477.75,0,15:59
2022-01-04,0.0009599131904594049,-0.0020241647711858324,478.25,477.47,0,15:59
2022-01-05,-4.190675746462702e-05,-0.014311157674174901,470.21,468.5,0,15:59
2022-01-06,-0.0017207105145031765,0.0024367825919673347,468.97,467.95,0,15:59
2022-01-07,0.0013890669743983342,-0.002201136897892808,466.95,465.99,0,15:59
2022-01-10,-0.007174965421853474,0.00019450207468874048,462.57,465.57,0,15:59
2022-01-11,-0.005008706120079975,0.009136051935768164,469.44,469.75,0,15:59
2022-01-12,0.0020885237211767382,-0.002258150013252025,470.41,471.1,0,15:59
2022-01-13,-6.351491541922716e-05,-0.012893527830118767,466.22,464.79,0,15:59
2022-01-14,0.006917788909851952,0.005464836380196347,463.76,464.58,0,15:59
2022-01-18,-0.003306504241896824,-0.005916902327604889,456.95,456.5,0,15:59
2022-01-19,0.002903169475246603,-0.007814546407054923,454.45,451.83,0,15:59
2022-01-20,0.006634778583551881,-0.006612736129785968,450.66,446.58,0,15:59
2022-01-21,-0.004465387636037099,-0.01606641983619428,438.505,438.01,0,15:59
2022-01-24,-0.006873886175851052,0.0022912953919504986,432.81,440.09,0,15:59
2022-01-25,-0.009224517127122911,0.0051375596014640035,435.49,434.49,0,15:59
2022-01-26,0.002301874383426439,-0.018086155869779574,432.93,433.11,0,15:59
2022-01-27,0.004723439211391067,-0.015311244979919758,431.84,431.315,0,15:59
2022-01-28,-0.009891151117376484,0.010445795105266997,437.24,441.95,0,15:59
2022-01-31,0.004419563936358228,0.013553329404832004,447.01,449.815,0,15:59
2022-02-01,-0.0020856445529177092,0.0035944086975816525,452.34,452.87,0,15:59
2022-02-02,-0.002041891713871702,0.004171606727264798,457.36,457.19,0,15:59
2022-02-03,-0.0013747838041597849,-0.005100004434786531,448.48,446.45,0,15:59
2022-02-04,0.0019938615946411,0.012276810717566145,451.96,448.75,0,15:59
2022-02-07,0.0010900758603813454,-0.0008119952837534195,449.23,447.24,0,15:59
2022-02-08,-0.0004252842689587144,0.007632733458680319,450.18,450.79,0,15:59
2022-02-09,0.00046131540793448167,0.003888229866877424,456.965,457.41,0,15:59
2022-02-10,0.008507621410847266,-0.003434065934065922,449.73,449.38,0,15:59
2022-02-11,-0.0004895742928989755,-0.018247769098960753,441.05,440.42,0,15:59
2022-02-14,0.00022729339030824747,-0.003159378125284107,438.465,438.89,0,15:59
2022-02-15,0.000518228110495178,0.0039655716281374875,445.55,445.99,0,15:59
2022-02-16,-0.0026578971078475844,0.007703396702405607,447.375,446.68,0,15:59
2022-02-17,-0.00584149036943471,-0.012900897649871346,437.59,436.98,0,15:59
2022-02-18,0.002309257607974846,-0.007202140064476281,434.17,434.27,0,15:59
2022-02-22,0.005161439648188715,-0.0007638004860548442,431.69,429.58,0,15:59
2022-02-23,-0.0032941122078641305,-0.020666219746179992,423.63,422.05,0,15:59
2022-02-24,0.0114827879819972,0.030847828731297877,423.96,428.31,0,15:59
2022-02-25,-0.0024209693188694814,0.016388100004655737,436.72,437.65,0,15:59
2022-02-28,0.005092710479409179,0.0039121275955462664,433.24,436.49,0,15:59
2022-03-01,-0.0006665287641636208,-0.01289388402399494,429.45,429.93,0,15:59
2022-03-02,0.0028909086704131948,0.01455861606420128,438.73,437.79,0,15:59
2022-03-03,-0.0019073569482288555,-0.008946412352406896,436.39,435.75,0,15:59
2022-03-04,0.00013896931094392606,-0.0023624782860450777,430.58,432.15,0,15:59
2022-03-07,-0.008215336840397658,-0.023035387360663684,421.47,419.47,0,15:59
2022-03-08,-0.0022637373111568104,-0.0014535576419005825,419.1,416.31,0,15:59
2022-03-09,-0.002422674350229248,0.008608726331883032,428.94,427.45,0,15:59
2022-03-10,0.0047331676724649,0.005561472015146007,424.91,425.48,0,15:59
2022-03-11,-0.0024056989372882587,-0.014480906224453971,421.92,420.07,0,15:59
2022-03-14,0.0009027200380091749,-0.008765886684879431,417.18,416.94,0,15:59
2022-03-15,0.0015009291466145935,0.014318387573259539,425.87,426.17,0,15:59
2022-03-16,0.004745399986042953,0.007141361743701946,432.97,435.67,0,15:59
2022-03-17,0.00569504968757939,0.0124391874755021,439.16,441.05,0,15:59
2022-03-18,0.002237238608346237,0.013663135786686098,444.05,444.35,0,15:59
2022-03-21,-0.0016191782670295085,-0.002721119032091268,443.56,444.39,0,15:59
2022-03-22,0.002656950672645708,0.006838565022421639,448.92,449.61,0,15:59
2022-03-23,-0.00179018976011458,-0.0026181525241676384,445.64,443.8,0,15:59
2022-03-24,-0.0006952231442027834,0.008297824624355243,449.64,450.42,0,15:59
2022-03-25,-0.0006982543640897676,-0.0022499307287336956,450.035,452.65,0,15:59
2022-03-28,0.0031409675064699716,0.005352916454688161,454.47,455.85,0,15:59
2022-03-29,-0.001630293017998441,0.0032062429353969524,461.52,461.59,0,15:59
2022-03-30,0.0011078045919585833,-0.0070160957490714715,457.04,458.63,0,15:59
2022-03-31,0.0,-0.005436681222707462,455.525,451.8,0,15:59
2022-04-01,-0.0022502647370278295,-0.004809389339922254,451.12,452.93,0,15:59
2022-04-04,0.003156245171827665,0.006621493367470865,456.06,456.71,0,15:59
2022-04-05,0.003668475276233929,-0.008391362607912511,451.4,451.23,0,15:59
2022-04-06,-0.002808485879246314,-0.002707783198317215,445.62,446.64,0,15:59
2022-04-07,0.002961566938143534,0.008009692400888557,449.33,448.71,0,15:59
2022-04-08,-0.004128542735996499,0.0017629993305066094,448.92,447.63,0,15:59
2022-04-11,-2.2514409221963128e-05,-0.007182096541786698,440.93,440.01,0,15:59
2022-04-12,0.00424235586144639,-0.01371995938169912,436.99,438.28,0,15:59
2022-04-13,0.002283157149706616,0.012511701180392354,443.5,443.33,0,15:59
2022-04-14,-0.003268857928671265,-0.009738942242661919,439.18,437.95,0,15:59
2022-04-18,0.0020600151067775574,0.00043489207809743746,436.93,438.01,0,15:59
2022-04-19,0.007877251866566182,0.016233988629358098,445.075,444.91,0,15:59
2022-04-20,-0.004340627377276585,-0.003344968004653892,445.475,444.71,0,15:59
2022-04-21,0.0015156580853672441,-0.020372227794494546,439.405,437.92,0,15:59
2022-04-22,-0.00583724390523066,-0.018999656632711526,428.56,426.05,0,15:59
2022-04-25,-0.00788368030968234,0.008591795307557826,427.1,428.56,0,15:59
2022-04-26,-0.004650507328072151,-0.01832018038331462,417.92,416.09,0,15:59
2022-04-27,0.00843659372528327,0.002324856793614938,418.165,417.19,0,15:59
2022-04-28,-0.004547176960970067,0.015441455096627532,428.79,427.75,0,15:59
2022-04-29,0.00486296357498639,-0.02254432142772833,414.01,411.91,0,15:59
2022-05-02,0.0009222629420189143,-0.00026697085163696066,411.9,414.6,0,15:59
2022-05-03,0.0007470059519507632,0.0037832236921371276,416.64,416.33,0,15:59
2022-05-04,-0.002361713860982606,0.023856906514494014,427.005,429.08,0,15:59
2022-05-05,-0.00699580722664539,-0.03391906534131073,410.03,414.2,0,15:59
2022-05-06,-0.011274080560420341,-0.006068787701887568,408.62,411.55,0,15:59
2022-05-09,-0.0004566773636138777,-0.013330041964947026,399.42,398.26,0,15:59
2022-05-10,-0.001531999011613605,-0.012330121077341216,399.66,399.08,0,15:59
2022-05-11,0.010551438261524826,-0.008717497801783769,394.71,392.72,0,15:59
2022-05-12,-0.002438899157937935,-0.0033374409529676186,388.11,392.39,0,15:59
2022-05-13,0.004536290322580738,0.014012096774193461,402.345,401.61,0,15:59
2022-05-16,-0.003399830008499416,0.002312384380781074,401.015,400.26,0,15:59
2022-05-17,-0.003394833948339504,0.003813038130381363,408.09,408.32,0,15:59
2022-05-18,-0.006108515989939001,-0.03127361938865281,390.83,391.94,0,15:59
2022-05-19,-0.0006433184941200265,0.00319085973083566,389.835,389.41,0,15:59
2022-05-20,-0.0010933685923514291,-0.0203671684296175,385.235,389.59,0,15:59
2022-05-23,-0.0018832391713747842,0.00814373695729631,396.04,396.96,0,15:59
2022-05-24,-0.00462343815673838,0.0004712595366371808,392.78,394.04,0,15:59
2022-05-25,0.00550584996558845,0.015803828604929793,398.63,397.4,0,15:59
2022-05-26,0.010011793340526376,0.016560861164780727,405.1,405.31,0,15:59
2022-05-27,0.007525432038239854,0.0157862483147444,414.35,415.35,0,15:59
2022-05-31,-0.005428015329005387,0.0017045660610015556,414.31,412.96,0,15:59
2022-06-01,-0.00043358866888276726,-0.0082381847087728,411.53,409.61,0,15:59
2022-06-02,-0.002931261908251437,0.01455860081098237,415.34,417.37,0,15:59
2022-06-03,0.0016486846890533258,-0.0036610498242211076,410.91,410.51,0,15:59
2022-06-06,0.0006750241080037966,-0.008944069431051194,410.96,411.69,0,15:59
2022-06-07,0.0039454982110473935,0.016713228446797013,414.71,415.75,0,15:59
2022-06-08,0.0033585425375117772,-0.004566651363954843,412.01,411.3,0,15:59
2022-06-09,0.005448060197400517,-0.011653474054529434,404.42,401.45,0,15:59
2022-06-10,-0.0036593858816080793,-0.00378600823045272,393.38,389.76,0,15:59
2022-06-13,-0.0002632340940798006,-0.012661559925241539,375.02,375.08,0,15:59
2022-06-14,0.0017511740826237077,-0.011873490939000697,372.46,373.83,0,15:59
2022-06-15,0.0031934487921874144,0.013184570739528612,382.29,379.2,0,15:59
2022-06-16,-0.004615260046962222,-0.009581387816793074,366.78,367.08,0,15:59
2022-06-17,0.007989711877855799,0.006785782690781561,367.96,365.81,0,15:59
2022-06-21,0.007986662005539547,0.011065695000941123,375.98,375.12,0,15:59
2022-06-22,0.007960709177753156,0.014005451061877672,375.61,374.33,0,15:59
2022-06-23,0.0009291953168555356,0.0007964531287334431,376.96,378.23,0,15:59
2022-06-24,0.006082214765100735,0.017407718120805438,388.09,390.07,0,15:59
2022-06-27,-0.007697028588963262,-0.005676878228404902,388.67,388.67,0,15:59
2022-06-28,0.004639122411318475,-0.022119130613081905,381.34,380.83,0,15:59
2022-06-29,-0.000419694147889782,0.0006557721060775901,381.49,380.43,0,15:59
2022-06-30,-0.007733397113928175,0.00308272874644544,377.4,377.285,0,15:59
2022-07-01,0.005895005178045087,0.009559467856289361,380.2,381.11,0,15:59
2022-07-05,-0.00645727040816324,0.012794961734693855,381.1,381.98,0,15:59
2022-07-06,-0.0002486227607595426,0.008126038654296508,385.28,383.31,0,15:59
2022-07-07,0.005659985460587658,0.010099698826461667,389.03,388.84,0,15:59
2022-07-08,-0.0025434451416322945,0.005822810958762581,389.55,388.55,0,15:59
2022-07-11,-0.0032396008811714783,-0.0041726059349488365,384.21,384.19,0,15:59
2022-07-12,0.00036493496337608455,-0.008810572687224627,380.215,380.9,0,15:59
2022-07-13,0.006290313982621809,0.013380244149474807,380.38,378.86,0,15:59
2022-07-14,-0.003452798372634569,0.01292791948823635,378.5,377.955,0,15:59
2022-07-15,-0.003188792179617761,0.004077471967380175,384.16,384.92,0,15:59
2022-07-18,-0.00012873657921164128,-0.014521486135070427,382.63,382.02,0,15:59
2022-07-19,0.0017608369154280545,0.014889429799575415,391.94,392.17,0,15:59
2022-07-20,-0.0024590999439376704,0.008460323123184343,395.74,394.86,0,15:59
2022-07-21,0.002232709189628146,0.008791292434160436,397.495,398.84,0,15:59
2022-07-22,-0.0021439855563079036,-0.009829734948218372,394.9,395.13,0,15:59
2022-07-25,-0.0009852465642683494,-0.005633589329021693,393.605,395.49,0,15:59
2022-07-26,-0.001244539266483824,-0.007479934979173097,390.78,390.79,0,15:59
2022-07-27,0.0022308413821077178,0.02099018936801267,402.81,401.02,0,15:59
2022-07-28,-0.00637006071464119,0.011321787598288058,406.47,405.92,0,15:59
2022-07-29,0.003557234679358201,0.012413522398312171,412.675,412.13,0,15:59
2022-08-01,0.004838946185053095,0.003812503054890337,410.68,410.77,0,15:59
2022-08-02,-0.001148779116662113,0.0006354948304938546,409.33,408.13,0,15:59
2022-08-03,0.0029978064830611384,0.011089446746283205,414.81,414.39,0,15:59
2022-08-04,0.00019305485170995063,0.00047057120104243566,414.59,414.17,0,15:59
2022-08-05,0.00568708811325358,0.006980717598242592,412.5,413.43,0,15:59
2022-08-08,0.004503528165113346,-0.0058040122341834754,412.665,412.92,0,15:59
2022-08-09,-0.0026320258108338823,-0.0018436309827037922,411.45,411.38,0,15:59
2022-08-10,-0.0013610965184583934,0.0013491570753141335,419.35,419.82,0,15:59
2022-08-11,0.000827403607479793,-0.007257511642750791,419.95,420.02,0,15:59
2022-08-12,0.001267652355226856,0.010235996588001228,426.33,427.03,0,15:59
2022-08-15,0.005178663904712666,0.010333788428040114,429.21,428.9,0,15:59
2022-08-16,0.00161316718490645,0.00409136604867566,429.5,429.72,0,15:59
2022-08-17,0.002394591041412486,0.00285238050521186,427.165,426.67,0,15:59
2022-08-18,-0.0019912851988943547,0.0034788923768918067,428.35,427.82,0,15:59
2022-08-19,-0.004177945157114338,-0.006060962692715166,422.31,422.19,0,15:59
2022-08-22,-0.0018823134471513958,-0.009267696144254822,413.18,413.41,0,15:59
2022-08-23,0.0025191357426606054,0.0005086716403450708,413.1,412.3,0,15:59
2022-08-24,0.0006552920903819537,0.004307938742324602,413.79,413.66,0,15:59
2022-08-25,0.0027214488704783157,0.005370646885987984,417.45,419.52,0,15:59
2022-08-26,-0.0007867257903018121,-0.029442616697658797,407.11,405.35,0,15:59
2022-08-29,0.0017900651384814559,0.004872955099199494,404.13,402.63,0,15:59
2022-08-30,-0.004975617001262589,-0.01354060945119695,398.55,398.17,0,15:59
2022-08-31,-0.0005501100220044464,-0.008051610322064473,396.69,395.11,0,15:59
2022-09-01,-2.5455656246786695e-05,0.0030928622339885248,394.0,396.33,0,15:59
2022-09-02,-0.0056212056861618676,-0.01901216678741835,392.53,392.19,0,15:59
2022-09-06,-0.0037135953198523808,-0.005544957395396066,390.85,390.83,0,15:59
2022-09-07,0.003432289131938049,0.020773033477625935,398.47,397.82,0,15:59
2022-09-08,0.004831284464005714,0.009611979561896078,399.15,400.375,0,15:59
2022-09-09,0.0037369022197943913,0.010838257933157847,407.1,406.51,0,15:59
2022-09-12,0.005528781466350274,0.0033025906989261333,410.07,411.02,0,15:59
2022-09-13,-0.0022025883524141587,-0.01896465903434541,394.19,393.03,0,15:59
2022-09-14,0.0016479058918972278,-0.006084575600851738,392.02,394.53,0,15:59
2022-09-15,0.0055093264116852225,-0.009873527241265334,389.02,390.19,0,15:59
2022-09-16,-0.004139115947310756,0.001926381006924549,384.91,385.58,0,15:59
2022-09-19,0.006749156355455588,0.014897847071441594,388.12,388.515,0,15:59
2022-09-20,-0.0031553114409255123,-0.002376222196252664,384.12,384.22,0,15:59
2022-09-21,0.00023308815912148617,-0.01152491453434168,381.495,377.39,0,15:59
2022-09-22,-0.004381539115194566,-0.0014074034733654317,376.1,374.29,0,15:59
2022-09-23,-0.007448387532046907,-0.01171231952503049,366.2,368.19,0,15:59
2022-09-26,0.005840292560449711,-0.0026199443261831767,365.47,364.33,0,15:59
2022-09-27,0.0010054074617538156,-0.013586587320996713,363.18,363.395,0,15:59
2022-09-28,4.116807552967394e-05,0.017812054012515066,370.885,370.52,0,15:59
2022-09-29,-0.009814345301382255,-0.015075924865734391,361.2,362.76,0,15:59
2022-09-30,0.0032328479456216197,-0.005084136940123329,360.07,357.21,0,15:59
2022-10-03,-0.0011356082428540804,0.01934688677154872,368.045,366.66,0,15:59
2022-10-04,0.009773911175554373,0.011277589817947353,376.53,377.99,0,15:59
2022-10-05,0.0021960952355446484,0.013658641099118851,378.49,377.19,0,15:59
2022-10-06,0.0015707782007932103,-0.003035062964244828,374.47,373.19,0,15:59
2022-10-07,-0.009485094850948506,-0.02009485094850949,361.58,362.75,0,15:59
2022-10-10,-0.006319202132043844,-0.008984256944253755,360.65,360.08,0,15:59
2022-10-11,-0.004550022331397896,-0.0031543099598034807,357.07,357.86,0,15:59
2022-10-12,0.0019256530475553202,-0.0019814690779190736,357.53,356.52,0,15:59
2022-10-13,0.00790355373557472,0.048437902694653756,366.045,366.08,0,15:59
2022-10-14,-0.005128065986542141,-0.02669850227914039,358.63,357.68,0,15:59
2022-10-17,0.005109890109890047,0.008159340659340764,366.985,366.86,0,15:59
2022-10-18,-0.005598059339429029,-0.01495481566390322,369.59,371.19,0,15:59
2022-10-19,0.0007601878750034263,-0.0016153992343821422,367.72,368.53,0,15:59
2022-10-20,0.0028802782457475473,-0.007363730232052501,365.28,365.4,0,15:59
2022-10-21,0.010845749342681898,0.0260736196319018,374.58,374.3,0,15:59
2022-10-24,0.004495756963102782,0.010002394190098629,379.57,378.77,0,15:59
2022-10-25,0.008974054425000544,0.015533032438567185,384.8,384.83,0,15:59
2022-10-26,0.00034065300560759404,0.0018604894921649962,382.41,382.13,0,15:59
2022-10-27,-0.005348570235858774,-0.006731371321227253,380.62,380.07,0,15:59
2022-10-28,0.00697607076104978,0.024008213336141226,388.8,388.99,0,15:59
2022-10-31,-0.002342132505175898,0.0006081780538302883,386.6,386.22,0,15:59
2022-11-01,-0.005216009432390423,-0.013802560586448576,384.835,384.51,0,15:59
2022-11-02,-0.003880511498294159,-0.017957132067609516,377.015,375.02,0,15:59
2022-11-03,-0.006057995207452649,0.004819471742817827,373.2,371.035,0,15:59
2022-11-04,-0.005039787798408413,-0.006485411140583541,374.55,376.14,0,15:59
2022-11-07,-0.0047640473228700575,0.006246195378874164,380.085,380.01,0,15:59
2022-11-08,-0.0015743486132613338,0.004591850122011909,382.81,381.93,0,15:59
2022-11-09,-0.003040513860004812,-0.012004106668070613,375.29,374.17,0,15:59
2022-11-10,0.00427824025154,0.014020257209865772,393.455,394.485,0,15:59
2022-11-11,-0.0011120940224945697,0.0072917983065843295,398.525,398.5,0,15:59
2022-11-14,0.001046209695716671,0.0028991353013838594,397.82,394.92,0,15:59
2022-11-15,0.0011467032282188594,-0.005509161161660225,398.785,398.53,0,15:59
2022-11-16,-0.00105860113421552,-0.0037051039697543198,395.315,395.51,0,15:59
2022-11-17,-0.0003585330874822379,0.004046301987297607,392.05,394.32,0,15:59
2022-11-18,-0.004802615036459512,-0.004526024641689719,396.0,396.23,0,15:59
2022-11-21,0.0014062559385807916,-0.0008614901245360684,394.26,394.56,0,15:59
2022-11-22,-0.0018656246060757553,0.007147359132736675,399.445,399.87,0,15:59
2022-11-23,0.004329762739012866,0.007095304835318839,402.33,402.24,0,15:59
2022-11-28,0.0019418935341208865,-0.009684410979841962,395.23,395.9,0,15:59
2022-11-29,-0.0009847241509910454,-0.00282792576694868,395.03,395.325,0,15:59
2022-11-30,-0.0006447616278334456,0.02509513394606766,405.425,407.45,0,15:59
2022-12-01,0.0007583355757234678,-0.0034492037476455684,407.295,407.41,0,15:59
2022-12-02,0.0020383052237784582,0.011148535278837635,406.81,406.855,0,15:59
2022-12-05,-0.001275289106802302,-0.012740509620384755,398.68,399.61,0,15:59
2022-12-06,-0.005558198342555332,-0.018201847725395015,392.105,393.93,0,15:59
2022-12-07,-5.091260850742518e-05,-7.636891276119329e-05,392.84,393.11,0,15:59
2022-12-08,0.002683204657638383,0.0028097709150740613,396.255,396.135,0,15:59
2022-12-09,0.0015951790145338762,0.0013419759963539946,395.35,393.295,0,15:59
2022-12-12,0.0012179340793179172,0.010174824287635387,398.185,398.905,0,15:59
2022-12-13,-0.002559103095296167,-0.020911528150133973,401.695,402.03,0,15:59
2022-12-14,0.005527475537186133,-0.007195677613724083,398.69,399.39,0,15:59
2022-12-15,-0.006923135444931838,-0.009243526995156293,390.57,389.81,0,15:59
2022-12-16,0.0018953162322150607,-0.00282999273029394,384.255,383.35,0,15:59
2022-12-19,-0.003063605668322311,-0.01229353253288501,378.81,380.0,0,15:59
2022-12-20,0.002241679413470976,0.004944881059127493,381.01,380.49,0,15:59
2022-12-21,-0.0003391864742869899,0.005948808933649907,385.57,386.13,0,15:59
2022-12-22,-0.0037074750006527157,-0.007153860212527063,380.32,380.73,0,15:59
2022-12-23,-0.0033187588895328135,0.006321445503871814,382.13,382.75,0,15:59
2022-12-27,-0.006320518178019263,-0.0023767237776848305,381.985,381.335,0,15:59
2022-12-28,0.001861904387276292,-0.011145202318202041,377.075,376.69,0,15:59
2022-12-29,0.004977745002501921,0.009836972266849209,383.425,383.37,0,15:59
2022-12-30,-0.0007881048704880822,-0.000932590763411012,380.33,382.47,0,15:59
2023-01-03,-0.006921135482527929,-0.01045976114276792,380.37,380.92,0,15:59
2023-01-04,0.00013048016701455722,-0.001122129436325725,382.72,383.75,0,15:59
2023-01-05,-0.003787084600062829,-0.005110598595240545,379.505,379.34,0,15:59
2023-01-06,-0.005147500718559628,0.014802330746518377,388.385,388.01,0,15:59
2023-01-09,0.0031123919308355674,-0.005238552673711205,388.36,387.9,0,15:59
2023-01-10,0.003150745073732697,0.005965755016657637,389.51,390.6,0,15:59
2023-01-11,-0.00016565574188287524,0.005606809725266393,394.58,395.55,0,15:59
2023-01-12,-0.007763270655845145,-0.0001512325452437402,396.71,397.03,0,15:59
2023-01-13,0.002895973580592015,0.01176171726152675,398.32,398.49,0,15:59
2023-01-17,7.52785305631054e-05,-0.0013550135501354532,397.905,397.75,0,15:59
2023-01-18,0.0008768853034024637,-0.0158465701257704,392.795,391.59,0,15:59
2023-01-19,0.00023126734505085622,0.0027752081406104967,390.3,388.57,0,15:59
2023-01-20,-0.0005898192075906028,0.013411975894345396,395.23,395.89,0,15:59
2023-01-23,0.002608235472002507,0.007534902474673588,399.915,400.59,0,15:59
